Period,Geography,Product,Campaign,Outlet,Creative,VariableName,VariableValue
2025-08-11,Dallas,,,,,Price,12.592589751340277
2025-08-11,Houston,,,,,Price,12.500650111915249
2025-08-11,Atlanta,,,,,Price,12.3971971823388
2025-08-11,Phoenix,,,,,Price,12.42561066467155
2025-08-11,Seattle,,,,,Price,12.687266514581598
2025-08-18,NYC,,,,,Sales,163.60589721500503
2025-08-18,LA,,,,,Sales,209.77838454573276
2025-08-18,Chicago,,,,,Sales,178.93236986782847
2025-08-18,Dallas,,,,,Sales,141.2250725710996
2025-08-18,Houston,,,,,Sales,234.59630781511268
2025-08-18,Atlanta,,,,,Sales,165.11851463638888
2025-08-18,Phoenix,,,,,Sales,206.0584197919475
2025-08-18,Seattle,,,,,Sales,157.1995055381762
2025-08-18,NYC,,,,,TV,244.57988936376043
2025-08-18,LA,,,,,TV,7.745986794713706
2025-08-18,Chicago,,,,,TV,202.80963881581073
2025-08-18,Dallas,,,,,TV,7.294666637451267
2025-08-18,Houston,,,,,TV,88.95399941901832
2025-08-18,Atlanta,,,,,TV,66.52223698619709
2025-08-18,Phoenix,,,,,TV,132.3532179739663
2025-08-18,Seattle,,,,,TV,201.622712475148
2025-08-18,NYC,,,,,Search,2.5408586378178706
2025-08-18,LA,,,,,Search,2.58481295451494
2025-08-18,Chicago,,,,,Search,0.5309423057775046
2025-08-18,Dallas,,,,,Search,0.19931426977421854
2025-08-18,Houston,,,,,Search,0.7017527622353988
2025-08-18,Atlanta,,,,,Search,0.3229781066512644
2025-08-18,Phoenix,,,,,Search,6.909022915797266
2025-08-18,Seattle,,,,,Search,3.5791238336541857
2025-08-18,NYC,,,,,Social,0.6212122338714418
2025-08-18,LA,,,,,Social,0.21323344662279015
2025-08-18,Chicago,,,,,Social,5.145634307393308
2025-08-18,Dallas,,,,,Social,0.37493941843646517
2025-08-18,Houston,,,,,Social,0.4587768179449621
2025-08-18,Atlanta,,,,,Social,0.7414248524473455
2025-08-18,Phoenix,,,,,Social,0.31088657447440593
2025-08-18,Seattle,,,,,Social,0.7496774887769728
2025-08-18,NYC,,,,,Display,74.76239810977327
2025-08-18,LA,,,,,Display,11.037486197643675
2025-08-18,Chicago,,,,,Display,77.62310782193686
2025-08-18,Dallas,,,,,Display,50.693802721672206
2025-08-18,Houston,,,,,Display,2.230054500918263
2025-08-18,Atlanta,,,,,Display,3.879371795919062
2025-08-18,Phoenix,,,,,Display,53.8688328279153
2025-08-18,Seattle,,,,,Display,2.1571445779188867
2025-08-18,NYC,,,,,Price,12.303545611783859
2025-08-18,LA,,,,,Price,12.05315462089452
2025-08-18,Chicago,,,,,Price,12.515509687683341
2025-08-18,Dallas,,,,,Price,12.658551799993873
2025-08-18,Houston,,,,,Price,11.74284740953604
2025-08-18,Atlanta,,,,,Price,12.295531795115055
2025-08-18,Phoenix,,,,,Price,12.551202544458398
2025-08-18,Seattle,,,,,Price,12.738159382405115
2025-08-25,NYC,,,,,Sales,203.77301123468513
2025-08-25,LA,,,,,Sales,201.63789901835185
2025-08-25,Chicago,,,,,Sales,163.3259311500038
2025-08-25,Dallas,,,,,Sales,113.07151775916084
2025-08-25,Houston,,,,,Sales,214.47694726981464
2025-08-25,Atlanta,,,,,Sales,157.9072560758016
2025-08-25,Phoenix,,,,,Sales,209.056576987582
2025-08-25,Seattle,,,,,Sales,214.98515108867718
2025-08-25,NYC,,,,,TV,127.19919155620568
2025-08-25,LA,,,,,TV,4.336324168617742
2025-08-25,Chicago,,,,,TV,106.81236221940885
2025-08-25,Dallas,,,,,TV,7.794283403930345
2025-08-25,Houston,,,,,TV,3.9438573841769315
2025-08-25,Atlanta,,,,,TV,194.08098262450233
2025-08-25,Phoenix,,,,,TV,23.602481779426153
2025-08-25,Seattle,,,,,TV,374.5518405384993
2025-08-25,NYC,,,,,Search,10.838412185541864
2025-08-25,LA,,,,,Search,5.703623315434593
2025-08-25,Chicago,,,,,Search,0.4506430659901942
2025-08-25,Dallas,,,,,Search,0.23418908385276144
2025-08-25,Houston,,,,,Search,0.8958020075628687
2025-08-25,Atlanta,,,,,Search,0.3847910619263037
2025-08-25,Phoenix,,,,,Search,5.258254050480591
2025-08-25,Seattle,,,,,Search,12.81378432282354
2025-08-25,NYC,,,,,Social,0.8788862329481836
2025-08-25,LA,,,,,Social,0.2449324041285873
2025-08-25,Chicago,,,,,Social,6.356832918879222
2025-08-25,Dallas,,,,,Social,0.725661205416544
2025-08-25,Houston,,,,,Social,8.794049699572543
2025-08-25,Atlanta,,,,,Social,1.0795215585076015
2025-08-25,Phoenix,,,,,Social,0.21485831939502018
2025-08-25,Seattle,,,,,Social,0.5805559398616574
2025-08-25,NYC,,,,,Display,79.87088722324187
2025-08-25,LA,,,,,Display,2.765427045277322
2025-08-25,Chicago,,,,,Display,123.95108077581048
2025-08-25,Dallas,,,,,Display,40.150558093031655
2025-08-25,Houston,,,,,Display,2.7083179077296493
2025-08-25,Atlanta,,,,,Display,2.6687412910010306
2025-08-25,Phoenix,,,,,Display,46.961512047028506
2025-08-25,Seattle,,,,,Display,3.475467485380923
2025-08-25,NYC,,,,,Price,12.390582633820301
2025-08-25,LA,,,,,Price,12.348888808104633
2025-08-25,Chicago,,,,,Price,12.285362804567457
2025-08-25,Dallas,,,,,Price,12.231147474197725
2025-08-25,Houston,,,,,Price,12.781072454320785
2025-08-25,Atlanta,,,,,Price,12.411863006113308
2025-08-25,Phoenix,,,,,Price,11.840389821847218
2025-08-25,Seattle,,,,,Price,12.37329424540101
2025-09-01,NYC,,,,,Sales,170.70314702071403
2025-09-01,LA,,,,,Sales,190.5679287476312
2025-09-01,Chicago,,,,,Sales,166.92873675295087
2025-09-01,Dallas,,,,,Sales,141.91368181449627
2025-09-01,Houston,,,,,Sales,236.0250145031614
2025-09-01,Atlanta,,,,,Sales,184.04974136615772
2025-09-01,Phoenix,,,,,Sales,183.94213115289304
2025-09-01,Seattle,,,,,Sales,221.56203557073542
2025-09-01,NYC,,,,,TV,21.171341124423527
2025-09-01,LA,,,,,TV,9.717876861134197
2025-09-01,Chicago,,,,,TV,12.569384862149079
2025-09-01,Dallas,,,,,TV,6.578674402317995
2025-09-01,Houston,,,,,TV,6.147521685951554
2025-09-01,Atlanta,,,,,TV,215.61842153134774
2025-09-01,Phoenix,,,,,TV,4.7434938673258715
2025-09-01,Seattle,,,,,TV,228.15737175316903
2025-09-01,NYC,,,,,Search,8.697201483491924
2025-09-01,LA,,,,,Search,4.186979925079535
2025-09-01,Chicago,,,,,Search,0.6164178957746073
2025-09-01,Dallas,,,,,Search,0.23945003623656522
2025-09-01,Houston,,,,,Search,0.796931929707983
2025-09-01,Atlanta,,,,,Search,0.3447224673227163
2025-09-01,Phoenix,,,,,Search,1.4959633362315905
2025-09-01,Seattle,,,,,Search,24.05063525796187
2025-09-01,NYC,,,,,Social,0.6796494989468691
2025-09-01,LA,,,,,Social,3.4106089422300636
2025-09-01,Chicago,,,,,Social,1.7799671080972854
2025-09-01,Dallas,,,,,Social,3.3646355036154243
2025-09-01,Houston,,,,,Social,7.408595432302487
2025-09-01,Atlanta,,,,,Social,0.8696585898905097
2025-09-01,Phoenix,,,,,Social,0.24926225329985074
2025-09-01,Seattle,,,,,Social,0.5799321002720546
2025-09-01,NYC,,,,,Display,89.14347229845968
2025-09-01,LA,,,,,Display,1.7627261448409621
2025-09-01,Chicago,,,,,Display,151.07344154009286
2025-09-01,Dallas,,,,,Display,10.10392799093306
2025-09-01,Houston,,,,,Display,1.9361803304648546
2025-09-01,Atlanta,,,,,Display,2.3240605935705094
2025-09-01,Phoenix,,,,,Display,38.47913804986732
2025-09-01,Seattle,,,,,Display,1.870856708343401
2025-09-01,NYC,,,,,Price,12.882718829563798
2025-09-01,LA,,,,,Price,12.786198064532664
2025-09-01,Chicago,,,,,Price,12.45165113275137
2025-09-01,Dallas,,,,,Price,12.433039707517061
2025-09-01,Houston,,,,,Price,12.31918949941486
2025-09-01,Atlanta,,,,,Price,12.72569806623747
2025-09-01,Phoenix,,,,,Price,12.207467111819824
2025-09-01,Seattle,,,,,Price,12.50582460083355
2025-09-08,NYC,,,,,Sales,168.30262880377194
2025-09-08,LA,,,,,Sales,217.28643751078846
2025-09-08,Chicago,,,,,Sales,166.3078974706981
2025-09-08,Dallas,,,,,Sales,124.21443742051062
2025-09-08,Houston,,,,,Sales,285.5687801287172
2025-09-08,Atlanta,,,,,Sales,182.53822490959809
2025-09-08,Phoenix,,,,,Sales,206.566293754803
2025-09-08,Seattle,,,,,Sales,186.39517673416827
2025-09-08,NYC,,,,,TV,10.525736273626455
2025-09-08,LA,,,,,TV,91.41627579468023
2025-09-08,Chicago,,,,,TV,12.0966965233617
2025-09-08,Dallas,,,,,TV,60.44897547109091
2025-09-08,Houston,,,,,TV,4.255360603726626
2025-09-08,Atlanta,,,,,TV,179.93190624741476
2025-09-08,Phoenix,,,,,TV,5.9611995863443985
2025-09-08,Seattle,,,,,TV,35.50799163217771
2025-09-08,NYC,,,,,Search,2.173622924435435
2025-09-08,LA,,,,,Search,0.24585929241330687
2025-09-08,Chicago,,,,,Search,2.9064214402607003
2025-09-08,Dallas,,,,,Search,0.31798988595170985
2025-09-08,Houston,,,,,Search,9.67649760311673
2025-09-08,Atlanta,,,,,Search,3.7619305602141173
2025-09-08,Phoenix,,,,,Search,0.38157610394621666
2025-09-08,Seattle,,,,,Search,4.378734076081994
2025-09-08,NYC,,,,,Social,0.7047881058968287
2025-09-08,LA,,,,,Social,11.277389085063753
2025-09-08,Chicago,,,,,Social,0.5394329273015895
2025-09-08,Dallas,,,,,Social,4.5609286905553175
2025-09-08,Houston,,,,,Social,13.958735632665729
2025-09-08,Atlanta,,,,,Social,0.8504130494621484
2025-09-08,Phoenix,,,,,Social,0.21935971817751235
2025-09-08,Seattle,,,,,Social,0.5613885208372242
2025-09-08,NYC,,,,,Display,58.16408188160514
2025-09-08,LA,,,,,Display,2.032514536275004
2025-09-08,Chicago,,,,,Display,97.52318688690646
2025-09-08,Dallas,,,,,Display,1.5335721645392277
2025-09-08,Houston,,,,,Display,2.351777090386885
2025-09-08,Atlanta,,,,,Display,3.0923367443751024
2025-09-08,Phoenix,,,,,Display,2.5327463063610756
2025-09-08,Seattle,,,,,Display,2.6246625745933607
2025-09-08,NYC,,,,,Price,12.514368160439382
2025-09-08,LA,,,,,Price,12.701300347758432
2025-09-08,Chicago,,,,,Price,12.94702257070766
2025-09-08,Dallas,,,,,Price,12.687004818353163
2025-09-08,Houston,,,,,Price,12.175491437469118
2025-09-08,Atlanta,,,,,Price,12.608560570500732
2025-09-08,Phoenix,,,,,Price,11.81802504269657
2025-09-08,Seattle,,,,,Price,12.349409664474837
2025-09-15,NYC,,,,,Sales,186.4803263263905
2025-09-15,LA,,,,,Sales,237.31702812722386
2025-09-15,Chicago,,,,,Sales,178.64320292423898
2025-09-15,Dallas,,,,,Sales,138.35359532858217
2025-09-15,Houston,,,,,Sales,294.41173622702
2025-09-15,Atlanta,,,,,Sales,197.62252714003395
2025-09-15,Phoenix,,,,,Sales,185.5985056737907
2025-09-15,Seattle,,,,,Sales,166.21089414995149
2025-09-15,NYC,,,,,TV,10.044678095472413
2025-09-15,LA,,,,,TV,122.84709318631631
2025-09-15,Chicago,,,,,TV,12.127998901121263
2025-09-15,Dallas,,,,,TV,154.1898932327591
2025-09-15,Houston,,,,,TV,5.662714530484423
2025-09-15,Atlanta,,,,,TV,28.275004976188782
2025-09-15,Phoenix,,,,,TV,3.229818664396999
2025-09-15,Seattle,,,,,TV,15.949078086110719
2025-09-15,NYC,,,,,Search,0.42806925242812877
2025-09-15,LA,,,,,Search,0.2717547433723206
2025-09-15,Chicago,,,,,Search,11.993862017904409
2025-09-15,Dallas,,,,,Search,1.6793795325274952
2025-09-15,Houston,,,,,Search,16.637754090474562
2025-09-15,Atlanta,,,,,Search,7.920826423904951
2025-09-15,Phoenix,,,,,Search,0.36373578965019093
2025-09-15,Seattle,,,,,Search,0.7516036170949478
2025-09-15,NYC,,,,,Social,5.6658128513478605
2025-09-15,LA,,,,,Social,7.614765547217985
2025-09-15,Chicago,,,,,Social,0.6285457811263697
2025-09-15,Dallas,,,,,Social,5.388254818108423
2025-09-15,Houston,,,,,Social,5.408018204219823
2025-09-15,Atlanta,,,,,Social,0.9932389945085279
2025-09-15,Phoenix,,,,,Social,0.36692033284971953
2025-09-15,Seattle,,,,,Social,0.7112011613008491
2025-09-15,NYC,,,,,Display,15.701990354803158
2025-09-15,LA,,,,,Display,1.9178172112829026
2025-09-15,Chicago,,,,,Display,36.4908671661389
2025-09-15,Dallas,,,,,Display,1.6217356940094891
2025-09-15,Houston,,,,,Display,2.73653689814505
2025-09-15,Atlanta,,,,,Display,3.46142550778722
2025-09-15,Phoenix,,,,,Display,1.7552973623505475
2025-09-15,Seattle,,,,,Display,3.066903878980663
2025-09-15,NYC,,,,,Price,12.081467209075475
2025-09-15,LA,,,,,Price,12.52893826222543
2025-09-15,Chicago,,,,,Price,12.221405445513946
2025-09-15,Dallas,,,,,Price,11.958896344462033
2025-09-15,Houston,,,,,Price,12.487490257084023
2025-09-15,Atlanta,,,,,Price,12.617236729018286
2025-09-15,Phoenix,,,,,Price,12.325208764461083
2025-09-15,Seattle,,,,,Price,12.844005732282726
2025-09-22,NYC,,,,,Sales,138.03691138273493
2025-09-22,LA,,,,,Sales,256.41999003211106
2025-09-22,Chicago,,,,,Sales,184.02071545529736
2025-09-22,Dallas,,,,,Sales,164.2534593274016
2025-09-22,Houston,,,,,Sales,300.1983454150527
2025-09-22,Atlanta,,,,,Sales,201.33602548045053
2025-09-22,Phoenix,,,,,Sales,220.8934445023196
2025-09-22,Seattle,,,,,Sales,172.71954402488245
2025-09-22,NYC,,,,,TV,8.796556670507595
2025-09-22,LA,,,,,TV,200.2544236693918
2025-09-22,Chicago,,,,,TV,20.39803723776202
2025-09-22,Dallas,,,,,TV,132.35278484233203
2025-09-22,Houston,,,,,TV,7.39230103310733
2025-09-22,Atlanta,,,,,TV,11.032940848252181
2025-09-22,Phoenix,,,,,TV,3.75071880401393
2025-09-22,Seattle,,,,,TV,15.661206918640577
2025-09-22,NYC,,,,,Search,0.7341633273177999
2025-09-22,LA,,,,,Search,0.1585222973872349
2025-09-22,Chicago,,,,,Search,12.279563654233336
2025-09-22,Dallas,,,,,Search,4.939763740282425
2025-09-22,Houston,,,,,Search,9.226529154163698
2025-09-22,Atlanta,,,,,Search,7.253663664577202
2025-09-22,Phoenix,,,,,Search,0.2525642391012032
2025-09-22,Seattle,,,,,Search,1.041347658520052
2025-09-22,NYC,,,,,Social,8.412206311161894
2025-09-22,LA,,,,,Social,7.5674379941387935
2025-09-22,Chicago,,,,,Social,0.503658437609291
2025-09-22,Dallas,,,,,Social,5.2645666688422
2025-09-22,Houston,,,,,Social,3.886526693385887
2025-09-22,Atlanta,,,,,Social,4.311200487612551
2025-09-22,Phoenix,,,,,Social,4.130957503874662
2025-09-22,Seattle,,,,,Social,5.868397388298637
2025-09-22,NYC,,,,,Display,3.301472728130574
2025-09-22,LA,,,,,Display,1.8586083749029856
2025-09-22,Chicago,,,,,Display,5.392127986467319
2025-09-22,Dallas,,,,,Display,1.6516931042092609
2025-09-22,Houston,,,,,Display,4.813823023023591
2025-09-22,Atlanta,,,,,Display,2.200444058911479
2025-09-22,Phoenix,,,,,Display,2.4862511060011987
2025-09-22,Seattle,,,,,Display,1.8099862275116159
2025-09-22,NYC,,,,,Price,12.378779695347227
2025-09-22,LA,,,,,Price,12.409890411600964
2025-09-22,Chicago,,,,,Price,12.58749614713792
2025-09-22,Dallas,,,,,Price,12.311721115836981
2025-09-22,Houston,,,,,Price,12.215644461515815
2025-09-22,Atlanta,,,,,Price,12.219395957604648
2025-09-22,Phoenix,,,,,Price,12.352990167224144
2025-09-22,Seattle,,,,,Price,12.403883647697176
2025-09-29,NYC,,,,,Sales,159.36573466208836
2025-09-29,LA,,,,,Sales,248.75227910370654
2025-09-29,Chicago,,,,,Sales,167.82324577959074
2025-09-29,Dallas,,,,,Sales,149.17666721194342
2025-09-29,Houston,,,,,Sales,248.717692126367
2025-09-29,Atlanta,,,,,Sales,218.7023401298258
2025-09-29,Phoenix,,,,,Sales,234.62970800457
2025-09-29,Seattle,,,,,Sales,146.59363906856677
2025-09-29,NYC,,,,,TV,11.644023814428229
2025-09-29,LA,,,,,TV,137.8012408033067
2025-09-29,Chicago,,,,,TV,11.409073201245645
2025-09-29,Dallas,,,,,TV,197.14377912159287
2025-09-29,Houston,,,,,TV,48.90506154527378
2025-09-29,Atlanta,,,,,TV,13.079307125844558
2025-09-29,Phoenix,,,,,TV,16.982761752385798
2025-09-29,Seattle,,,,,TV,13.684180095699238
2025-09-29,NYC,,,,,Search,0.5347504938541511
2025-09-29,LA,,,,,Search,0.19075281905442226
2025-09-29,Chicago,,,,,Search,6.523623182171984
2025-09-29,Dallas,,,,,Search,5.963606993406579
2025-09-29,Houston,,,,,Search,0.5286991136976678
2025-09-29,Atlanta,,,,,Search,2.12310761960753
2025-09-29,Phoenix,,,,,Search,2.5286127415958752
2025-09-29,Seattle,,,,,Search,0.961803361678844
2025-09-29,NYC,,,,,Social,11.468848477374856
2025-09-29,LA,,,,,Social,2.4718437371353312
2025-09-29,Chicago,,,,,Social,0.9467864482902111
2025-09-29,Dallas,,,,,Social,1.4172761895554653
2025-09-29,Houston,,,,,Social,0.49666055056061964
2025-09-29,Atlanta,,,,,Social,10.180449128826474
2025-09-29,Phoenix,,,,,Social,6.148950340971199
2025-09-29,Seattle,,,,,Social,6.2098713599705615
2025-09-29,NYC,,,,,Display,5.913742116860278
2025-09-29,LA,,,,,Display,2.684764891707981
2025-09-29,Chicago,,,,,Display,6.4891488399623425
2025-09-29,Dallas,,,,,Display,2.4231344155863725
2025-09-29,Houston,,,,,Display,33.6480371496319
2025-09-29,Atlanta,,,,,Display,26.060412245801626
2025-09-29,Phoenix,,,,,Display,1.969575619770018
2025-09-29,Seattle,,,,,Display,2.628807764586538
2025-09-29,NYC,,,,,Price,12.77478358613718
2025-09-29,LA,,,,,Price,12.014970003819801
2025-09-29,Chicago,,,,,Price,12.592800728368843
2025-09-29,Dallas,,,,,Price,12.84616551418417
2025-09-29,Houston,,,,,Price,12.903529141225286
2025-09-29,Atlanta,,,,,Price,12.744595444383519
2025-09-29,Phoenix,,,,,Price,13.225712452153793
2025-09-29,Seattle,,,,,Price,12.904296846657479
2025-10-06,NYC,,,,,Sales,170.22507750462495
2025-10-06,LA,,,,,Sales,176.69593198115314
2025-10-06,Chicago,,,,,Sales,180.560579756033
2025-10-06,Dallas,,,,,Sales,161.59351541540565
2025-10-06,Houston,,,,,Sales,237.09537277286967
2025-10-06,Atlanta,,,,,Sales,203.67075315354873
2025-10-06,Phoenix,,,,,Sales,203.8732033109975
2025-10-06,Seattle,,,,,Sales,189.44876526171396
2025-10-06,NYC,,,,,TV,80.2065244941633
2025-10-06,LA,,,,,TV,7.628881122121891
2025-10-06,Chicago,,,,,TV,192.200774522132
2025-10-06,Dallas,,,,,TV,7.694573581687575
2025-10-06,Houston,,,,,TV,102.1174128972138
2025-10-06,Atlanta,,,,,TV,17.853584303329544
2025-10-06,Phoenix,,,,,TV,55.38369300730011
2025-10-06,Seattle,,,,,TV,19.197274829741062
2025-10-06,NYC,,,,,Search,2.1846718757478985
2025-10-06,LA,,,,,Search,2.698787219827789
2025-10-06,Chicago,,,,,Search,0.9760037977552907
2025-10-06,Dallas,,,,,Search,0.21268767219375262
2025-10-06,Houston,,,,,Search,0.982281275267954
2025-10-06,Atlanta,,,,,Search,0.19020584888471423
2025-10-06,Phoenix,,,,,Search,6.471619010581732
2025-10-06,Seattle,,,,,Search,3.3627324946791313
2025-10-06,NYC,,,,,Social,18.01125235799139
2025-10-06,LA,,,,,Social,0.17807702250732638
2025-10-06,Chicago,,,,,Social,0.4025066714837128
2025-10-06,Dallas,,,,,Social,0.2816064757286052
2025-10-06,Houston,,,,,Social,0.5646396744641052
2025-10-06,Atlanta,,,,,Social,16.664626252619556
2025-10-06,Phoenix,,,,,Social,10.289037127653359
2025-10-06,Seattle,,,,,Social,12.166681635681735
2025-10-06,NYC,,,,,Display,3.7282734580592307
2025-10-06,LA,,,,,Display,2.4540200859603942
2025-10-06,Chicago,,,,,Display,7.098006788437399
2025-10-06,Dallas,,,,,Display,2.2383846547269917
2025-10-06,Houston,,,,,Display,54.605939803195604
2025-10-06,Atlanta,,,,,Display,68.63111421701421
2025-10-06,Phoenix,,,,,Display,2.5465951839451777
2025-10-06,Seattle,,,,,Display,24.259361559016615
2025-10-06,NYC,,,,,Price,12.652539936925283
2025-10-06,LA,,,,,Price,12.245217037935737
2025-10-06,Chicago,,,,,Price,12.413272570528537
2025-10-06,Dallas,,,,,Price,12.615370612737989
2025-10-06,Houston,,,,,Price,12.914479531976212
2025-10-06,Atlanta,,,,,Price,12.169559723058635
2025-10-06,Phoenix,,,,,Price,12.570311552524675
2025-10-06,Seattle,,,,,Price,12.53096240735036
2025-10-13,NYC,,,,,Sales,204.1065350603808
2025-10-13,LA,,,,,Sales,209.13743619512653
2025-10-13,Chicago,,,,,Sales,156.79968939123577
2025-10-13,Dallas,,,,,Sales,138.7897563316455
2025-10-13,Houston,,,,,Sales,227.58097323000362
2025-10-13,Atlanta,,,,,Sales,219.90075326799445
2025-10-13,Phoenix,,,,,Sales,195.34283109052564
2025-10-13,Seattle,,,,,Sales,220.5385970469113
2025-10-13,NYC,,,,,TV,184.58630022840515
2025-10-13,LA,,,,,TV,10.274870125135386
2025-10-13,Chicago,,,,,TV,360.9157754408252
2025-10-13,Dallas,,,,,TV,7.2454103243115195
2025-10-13,Houston,,,,,TV,144.4855765255179
2025-10-13,Atlanta,,,,,TV,8.404981358158611
2025-10-13,Phoenix,,,,,TV,81.56160568709548
2025-10-13,Seattle,,,,,TV,113.58263314720031
2025-10-13,NYC,,,,,Search,10.0987288536649
2025-10-13,LA,,,,,Search,3.893628373924023
2025-10-13,Chicago,,,,,Search,0.9228214786926918
2025-10-13,Dallas,,,,,Search,0.23111168909027524
2025-10-13,Houston,,,,,Search,0.7439964408942964
2025-10-13,Atlanta,,,,,Search,0.29641552714339836
2025-10-13,Phoenix,,,,,Search,4.602533633207715
2025-10-13,Seattle,,,,,Search,16.059103241983912
2025-10-13,NYC,,,,,Social,7.8225229881435245
2025-10-13,LA,,,,,Social,0.1848856486627337
2025-10-13,Chicago,,,,,Social,1.8258417701449419
2025-10-13,Dallas,,,,,Social,0.29602744770787504
2025-10-13,Houston,,,,,Social,0.43087673911390734
2025-10-13,Atlanta,,,,,Social,15.113346771656754
2025-10-13,Phoenix,,,,,Social,8.576654520885766
2025-10-13,Seattle,,,,,Social,4.1922654598118605
2025-10-13,NYC,,,,,Display,4.900298203330109
2025-10-13,LA,,,,,Display,17.030106179357368
2025-10-13,Chicago,,,,,Display,7.754793810169155
2025-10-13,Dallas,,,,,Display,2.135975045993862
2025-10-13,Houston,,,,,Display,41.26388929191464
2025-10-13,Atlanta,,,,,Display,44.974861734355024
2025-10-13,Phoenix,,,,,Display,2.9432782500973422
2025-10-13,Seattle,,,,,Display,34.8430877261297
2025-10-13,NYC,,,,,Price,12.577301684048079
2025-10-13,LA,,,,,Price,12.68524000878396
2025-10-13,Chicago,,,,,Price,12.312761745839373
2025-10-13,Dallas,,,,,Price,12.768318754659862
2025-10-13,Houston,,,,,Price,12.404397098361365
2025-10-13,Atlanta,,,,,Price,12.586840264598138
2025-10-13,Phoenix,,,,,Price,12.187007127398282
2025-10-13,Seattle,,,,,Price,12.23368403172284
2025-10-20,NYC,,,,,Sales,215.9207076895824
2025-10-20,LA,,,,,Sales,208.50889499351786
2025-10-20,Chicago,,,,,Sales,195.12707854789093
2025-10-20,Dallas,,,,,Sales,153.2460616833234
2025-10-20,Houston,,,,,Sales,259.943708950998
2025-10-20,Atlanta,,,,,Sales,220.91028567836398
2025-10-20,Phoenix,,,,,Sales,209.91624293901145
2025-10-20,Seattle,,,,,Sales,234.3045671075118
2025-10-20,NYC,,,,,TV,208.2662596217491
2025-10-20,LA,,,,,TV,11.409670696979319
2025-10-20,Chicago,,,,,TV,198.49777891440715
2025-10-20,Dallas,,,,,TV,7.44029521018689
2025-10-20,Houston,,,,,TV,77.09537255475183
2025-10-20,Atlanta,,,,,TV,57.54853068743154
2025-10-20,Phoenix,,,,,TV,53.758940175884256
2025-10-20,Seattle,,,,,TV,243.25924977355714
2025-10-20,NYC,,,,,Search,6.804307692384622
2025-10-20,LA,,,,,Search,2.6537104431321934
2025-10-20,Chicago,,,,,Search,0.6063766157212834
2025-10-20,Dallas,,,,,Search,0.19354788404121864
2025-10-20,Houston,,,,,Search,0.8265811585682525
2025-10-20,Atlanta,,,,,Search,0.1972990102966022
2025-10-20,Phoenix,,,,,Search,1.9880799901070194
2025-10-20,Seattle,,,,,Search,18.977885510758796
2025-10-20,NYC,,,,,Social,0.6101853667062502
2025-10-20,LA,,,,,Social,0.4253030260834297
2025-10-20,Chicago,,,,,Social,8.31090927562596
2025-10-20,Dallas,,,,,Social,0.4079986988041039
2025-10-20,Houston,,,,,Social,0.315334006947411
2025-10-20,Atlanta,,,,,Social,11.528925947450274
2025-10-20,Phoenix,,,,,Social,2.795061888048798
2025-10-20,Seattle,,,,,Social,2.4794952174640414
2025-10-20,NYC,,,,,Display,4.219389937469849
2025-10-20,LA,,,,,Display,29.27652247087976
2025-10-20,Chicago,,,,,Display,6.066250882397622
2025-10-20,Dallas,,,,,Display,6.983578903170146
2025-10-20,Houston,,,,,Display,52.01311055485042
2025-10-20,Atlanta,,,,,Display,44.33278555426307
2025-10-20,Phoenix,,,,,Display,2.3046578355602314
2025-10-20,Seattle,,,,,Display,49.951031833673966
2025-10-20,NYC,,,,,Price,12.472619534057873
2025-10-20,LA,,,,,Price,12.329183669438574
2025-10-20,Chicago,,,,,Price,12.232332363734407
2025-10-20,Dallas,,,,,Price,12.457298119957274
2025-10-20,Houston,,,,,Price,12.381796443256608
2025-10-20,Atlanta,,,,,Price,12.308872685257828
2025-10-20,Phoenix,,,,,Price,12.60497766100451
2025-10-20,Seattle,,,,,Price,12.834757622856337
2025-10-27,NYC,,,,,Sales,190.28106513378398
2025-10-27,LA,,,,,Sales,209.93042484360902
2025-10-27,Chicago,,,,,Sales,190.6700429100523
2025-10-27,Dallas,,,,,Sales,128.1869736921366
2025-10-27,Houston,,,,,Sales,278.78039327759
2025-10-27,Atlanta,,,,,Sales,239.93195706036423
2025-10-27,Phoenix,,,,,Sales,225.12659411869663
2025-10-27,Seattle,,,,,Sales,226.42092624962177
2025-10-27,NYC,,,,,TV,111.17028800992175
2025-10-27,LA,,,,,TV,8.609670628645768
2025-10-27,Chicago,,,,,TV,89.57655729977674
2025-10-27,Dallas,,,,,TV,6.529515204004754
2025-10-27,Houston,,,,,TV,5.575009847471371
2025-10-27,Atlanta,,,,,TV,219.52974837931384
2025-10-27,Phoenix,,,,,TV,22.007470095234854
2025-10-27,Seattle,,,,,TV,497.1053690206789
2025-10-27,NYC,,,,,Search,4.442229335203838
2025-10-27,LA,,,,,Search,0.17483452992456092
2025-10-27,Chicago,,,,,Search,3.1231883967241547
2025-10-27,Dallas,,,,,Search,0.12554860409208418
2025-10-27,Houston,,,,,Search,8.066908127155251
2025-10-27,Atlanta,,,,,Search,2.841745685459682
2025-10-27,Phoenix,,,,,Search,0.2978557801887627
2025-10-27,Seattle,,,,,Search,5.215120874443727
2025-10-27,NYC,,,,,Social,0.7132184055896431
2025-10-27,LA,,,,,Social,0.3452821794302745
2025-10-27,Chicago,,,,,Social,15.231323688789148
2025-10-27,Dallas,,,,,Social,0.32080529211666603
2025-10-27,Houston,,,,,Social,0.34892113439151856
